,League,Team,Season,Gen..Role,DAVIES_TOTAL,DAVIES_weighted,League_DAVIES,Raw_League_DAVIES,SD_League,Raw_SD_League,Z,Manager,Wage Bill
180,Bundesliga,Dortmund,2023-2024,Midfielder,1.55,1.071687527,0.560923265,0.490666667,0.737237296,1.450809954,0.692808495,Edin Terzic,
181,Bundesliga,Dortmund,2023-2024,Wide Def,-0.78,-0.051305445,0.638232802,0.345555556,1.252792379,2.791559173,-0.550401055,Edin Terzic,
182,Bundesliga,Düsseldorf,2018-2019,Central Def,-2.46,0.312747555,0.870026593,0.547777778,0.818965445,2.957191743,-0.680467096,Friedhelm Funkel,
183,Bundesliga,Düsseldorf,2018-2019,Creator,-1.79,-1.79,1.099674516,1.401111111,2.093414623,3.994205934,-1.380364159,Friedhelm Funkel,
184,Bundesliga,Düsseldorf,2018-2019,Deep Midfielder,-1.03,-0.402907801,0.962688322,1.095882353,1.593997192,2.709700304,-0.85671175,Friedhelm Funkel,
185,Bundesliga,Düsseldorf,2018-2019,Dribbler,2.05,1.326052477,1.050765336,1.584705882,2.241832588,3.998551484,0.122795583,Friedhelm Funkel,
186,Bundesliga,Düsseldorf,2018-2019,Finisher,-2.05,-0.153563636,1.70853091,1.987222222,2.579057519,6.504728421,-0.722005823,Friedhelm Funkel,
187,Bundesliga,Düsseldorf,2018-2019,Midfielder,-1.26,0.056072264,0.491207479,-0.042941176,1.534715806,2.206090333,-0.283528204,Friedhelm Funkel,
188,Bundesliga,Düsseldorf,2018-2019,Wide Def,-0.81,0.793324081,0.958129725,0.457777778,1.348891087,3.6572805,-0.122178614,Friedhelm Funkel,
189,Bundesliga,Düsseldorf,2019-2020,Central Def,2.94,1.857170974,1.145176818,2.009444444,0.729307463,2.466620628,0.97626062,NA,
190,Bundesliga,Düsseldorf,2019-2020,Creator,-4.1,-1.361216274,0.376339893,0.432777778,1.896625508,3.184807327,-0.916130338,NA,
191,Bundesliga,Düsseldorf,2019-2020,Deep Midfielder,-1.07,-0.169731222,1.040343641,1.069444444,1.595903532,2.888611456,-0.758238101,NA,
192,Bundesliga,Düsseldorf,2019-2020,Dribbler,-6.1,-0.213537597,0.931621294,0.934117647,2.186153915,6.254669315,-0.523823544,NA,
193,Bundesliga,Düsseldorf,2019-2020,Finisher,1.44,0.881816143,2.316122417,3.243888889,2.961565452,5.683301794,-0.484306796,NA,
194,Bundesliga,Düsseldorf,2019-2020,Midfielder,-1.88,-0.409596387,0.635676632,0.512352941,1.287833496,2.175130828,-0.8116523,NA,
195,Bundesliga,Düsseldorf,2019-2020,Wide Def,0.96,0.592296249,1.019144623,0.839444444,1.276822902,3.148189904,-0.334305073,NA,
196,Bundesliga,Eint Frankfurt,2017-2018,Central Def,-0.38,0.123602352,1.121307821,1.007222222,1.145416654,4.737318434,-0.871041525,Niko Kovac,
197,Bundesliga,Eint Frankfurt,2017-2018,Creator,1.98,1.554073718,0.615914678,0.17,1.428257395,2.945020656,0.65685572,Niko Kovac,
198,Bundesliga,Eint Frankfurt,2017-2018,Deep Midfielder,-4.1,-2.060265634,0.180949983,-0.375,0.935647772,1.905945033,-2.395362533,Niko Kovac,
199,Bundesliga,Eint Frankfurt,2017-2018,Dribbler,2.06,2.06,0.954828362,0.941666667,1.564136585,4.36088395,0.706569777,Niko Kovac,
200,Bundesliga,Eint Frankfurt,2017-2018,Finisher,3.41,1.290252818,1.113614397,1.478888889,1.626753216,4.179269411,0.108583416,Niko Kovac,
201,Bundesliga,Eint Frankfurt,2017-2018,Midfielder,-4.03,-1.333852459,0.009069744,0.153888889,1.367473063,3.908603089,-0.982046549,Niko Kovac,
202,Bundesliga,Eint Frankfurt,2017-2018,Wide Def,-1.75,0.176974418,0.493431481,0.148333333,0.732211502,2.380208221,-0.432193516,Niko Kovac,
203,Bundesliga,Eint Frankfurt,2018-2019,Central Def,-1.61,0.698181388,0.870026593,0.547777778,0.818965445,2.957191743,-0.209832059,Adi Hutter,
204,Bundesliga,Eint Frankfurt,2018-2019,Creator,0.12,0.12,1.099674516,1.401111111,2.093414623,3.994205934,-0.467979207,Adi Hutter,
205,Bundesliga,Eint Frankfurt,2018-2019,Deep Midfielder,-3.49,-0.57155266,0.962688322,1.095882353,1.593997192,2.709700304,-0.962511722,Adi Hutter,
206,Bundesliga,Eint Frankfurt,2018-2019,Finisher,8.55,3.266240247,1.70853091,1.987222222,2.579057519,6.504728421,0.603983946,Adi Hutter,
207,Bundesliga,Eint Frankfurt,2018-2019,Midfielder,-1.49,-0.511745074,0.491207479,-0.042941176,1.534715806,2.206090333,-0.653510278,Adi Hutter,
208,Bundesliga,Eint Frankfurt,2018-2019,Wide Def,4.7,2.778614377,0.958129725,0.457777778,1.348891087,3.6572805,1.349615747,Adi Hutter,
209,Bundesliga,Eint Frankfurt,2019-2020,Central Def,6.53,2.366673597,1.145176818,2.009444444,0.729307463,2.466620628,1.674872178,Adi Hutter,
210,Bundesliga,Eint Frankfurt,2019-2020,Creator,2.03,0.956414916,0.376339893,0.432777778,1.896625508,3.184807327,0.305845841,Adi Hutter,
211,Bundesliga,Eint Frankfurt,2019-2020,Deep Midfielder,-1.31,0.352488494,1.040343641,1.069444444,1.595903532,2.888611456,-0.431012986,Adi Hutter,
212,Bundesliga,Eint Frankfurt,2019-2020,Dribbler,4.82,4.82,0.931621294,0.934117647,2.186153915,6.254669315,1.778639042,Adi Hutter,
213,Bundesliga,Eint Frankfurt,2019-2020,Finisher,6.97,2.353747981,2.316122417,3.243888889,2.961565452,5.683301794,0.01270462,Adi Hutter,
214,Bundesliga,Eint Frankfurt,2019-2020,Midfielder,1.2,0.570758383,0.635676632,0.512352941,1.287833496,2.175130828,-0.050408883,Adi Hutter,
215,Bundesliga,Eint Frankfurt,2019-2020,Wide Def,-0.68,0.258337246,1.019144623,0.839444444,1.276822902,3.148189904,-0.595859751,Adi Hutter,
216,Bundesliga,Eint Frankfurt,2020-2021,Central Def,3.63,0.936563231,1.21123928,1.823888889,1.169341746,3.352221632,-0.23489801,Adi Hutter,
217,Bundesliga,Eint Frankfurt,2020-2021,Creator,1.91,1.209785465,0.70438778,0.471764706,1.332913927,2.761012575,0.379167532,Adi Hutter,
218,Bundesliga,Eint Frankfurt,2020-2021,Deep Midfielder,-0.08,-0.08,1.025957294,0.541764706,1.790454057,2.537696385,-0.61769655,Adi Hutter,
219,Bundesliga,Eint Frankfurt,2020-2021,Dribbler,4.92,4.92,1.194115351,0.824705882,1.969462306,3.99271073,1.891828362,Adi Hutter,
220,Bundesliga,Eint Frankfurt,2020-2021,Finisher,5.91,4.613276672,1.456064856,1.805555556,2.290461544,5.401106882,1.3784173,Adi Hutter,
221,Bundesliga,Eint Frankfurt,2020-2021,Midfielder,-1.28,0.388825268,1.314440313,0.904117647,1.436723728,2.221089425,-0.644254025,Adi Hutter,
222,Bundesliga,Eint Frankfurt,2020-2021,Wide Def,-1,-0.127280335,1.138081912,2.118333333,1.05883758,3.062644474,-1.195048485,Adi Hutter,
223,Bundesliga,Eint Frankfurt,2021-2022,Central Def,-0.16,1.094938612,0.878442731,0.723333333,1.197536293,4.502305292,0.1807844,Oliver Glasner,
224,Bundesliga,Eint Frankfurt,2021-2022,Creator,5.17,2.654434671,0.802010376,0.26,1.401324259,3.516217665,1.321909817,Oliver Glasner,
225,Bundesliga,Eint Frankfurt,2021-2022,Dribbler,3.32,2.38,1.738143559,1.962941176,2.58491785,5.129846202,0.248308255,Oliver Glasner,
226,Bundesliga,Eint Frankfurt,2021-2022,Finisher,-2.81,1.196716621,2.161786386,2.426111111,2.578185992,5.877351483,-0.374321235,Oliver Glasner,
227,Bundesliga,Eint Frankfurt,2021-2022,Midfielder,-1.59,-0.067457205,0.369450673,-0.298333333,1.01306522,1.952766514,-0.431273198,Oliver Glasner,
228,Bundesliga,Eint Frankfurt,2021-2022,Wide Def,-9.06,-1.412085253,0.686622487,-0.103888889,1.05656298,3.322727687,-1.986353659,Oliver Glasner,
229,Bundesliga,Eint Frankfurt,2022-2023,Central Def,-4.46,0.285871752,0.691330677,-0.375555556,1.130081806,5.02707051,-0.358787234,Oliver Glasner,
230,Bundesliga,Eint Frankfurt,2022-2023,Creator,4.45,2.122027972,0.907041829,0.588333333,1.551382661,3.550514876,0.783163415,Oliver Glasner,
231,Bundesliga,Eint Frankfurt,2022-2023,Deep Midfielder,2.25,2.25,1.130232889,0.796470588,2.038527818,2.573586848,0.549301855,Oliver Glasner,
232,Bundesliga,Eint Frankfurt,2022-2023,Dribbler,1.67,1.67,0.938065023,1.244,2.080436927,5.393391194,0.351817913,Oliver Glasner,
233,Bundesliga,Eint Frankfurt,2022-2023,Finisher,5.22,4.438032178,1.576448293,1.926666667,1.937448033,4.010951185,1.476986137,Oliver Glasner,
234,Bundesliga,Eint Frankfurt,2022-2023,Midfielder,0.59,0.282955188,0.923334258,0.202222222,2.103498075,2.964334179,-0.304435301,Oliver Glasner,
235,Bundesliga,Eint Frankfurt,2022-2023,Wide Def,-0.61,0.056876579,0.633849738,0.46,0.904933752,2.793945134,-0.637586075,Oliver Glasner,
236,Bundesliga,Eint Frankfurt,2023-2024,Central Def,3.17,1.582617711,0.8661734,0.970555556,0.828386294,3.532781727,0.864867413,Dino Toppmoller,
237,Bundesliga,Eint Frankfurt,2023-2024,Creator,4.33,1.458060193,1.009471496,0.806470588,1.062126613,2.258505981,0.42234955,Dino Toppmoller,
238,Bundesliga,Eint Frankfurt,2023-2024,Deep Midfielder,0.64,0.64,0.625220285,0.865294118,1.491869987,2.794011716,0.009906839,Dino Toppmoller,
239,Bundesliga,Eint Frankfurt,2023-2024,Dribbler,1.49,1.49,1.023560559,1.612,1.655369725,4.701817582,0.281773573,Dino Toppmoller,
240,Bundesliga,Eint Frankfurt,2023-2024,Finisher,-1.82,1.144406447,1.485999465,1.724444444,1.932831421,4.439919478,-0.176731925,Dino Toppmoller,
241,Bundesliga,Eint Frankfurt,2023-2024,Midfielder,-1.32,0.02089838,0.560923265,0.490666667,0.737237296,1.450809954,-0.732498055,Dino Toppmoller,
242,Bundesliga,Eint Frankfurt,2023-2024,Wide Def,0.6,0.169608862,0.638232802,0.345555556,1.252792379,2.791559173,-0.37406353,Dino Toppmoller,
243,Bundesliga,Freiburg,2017-2018,Central Def,-6.57,-0.89368142,1.121307821,1.007222222,1.145416654,4.737318434,-1.759175785,Christian Streich,
244,Bundesliga,Freiburg,2017-2018,Creator,1.45,1.45,0.615914678,0.17,1.428257395,2.945020656,0.5839881,Christian Streich,
245,Bundesliga,Freiburg,2017-2018,Deep Midfielder,0.36,0.36,0.180949983,-0.375,0.935647772,1.905945033,0.191364766,Christian Streich,
246,Bundesliga,Freiburg,2017-2018,Dribbler,-6.43,-1.372374544,0.954828362,0.941666667,1.564136585,4.36088395,-1.487851463,Christian Streich,
247,Bundesliga,Freiburg,2017-2018,Finisher,0.45,0.898291248,1.113614397,1.478888889,1.626753216,4.179269411,-0.132363746,Christian Streich,
248,Bundesliga,Freiburg,2017-2018,Midfielder,-3.29,-1.640454786,0.009069744,0.153888889,1.367473063,3.908603089,-1.20625742,Christian Streich,
249,Bundesliga,Freiburg,2017-2018,Wide Def,-0.27,0.516059818,0.493431481,0.148333333,0.732211502,2.380208221,0.030904099,Christian Streich,
250,Bundesliga,Freiburg,2018-2019,Central Def,-3.31,0.545473736,0.870026593,0.547777778,0.818965445,2.957191743,-0.396296155,Christian Streich,
251,Bundesliga,Freiburg,2018-2019,Creator,1.37,0.590458664,1.099674516,1.401111111,2.093414623,3.994205934,-0.243246534,Christian Streich,
252,Bundesliga,Freiburg,2018-2019,Deep Midfielder,-1.01,-0.163679834,0.962688322,1.095882353,1.593997192,2.709700304,-0.706631204,Christian Streich,
253,Bundesliga,Freiburg,2018-2019,Dribbler,-2.29,-0.821604697,1.050765336,1.584705882,2.241832588,3.998551484,-0.835196189,Christian Streich,
254,Bundesliga,Freiburg,2018-2019,Finisher,-0.96,-0.278209727,1.70853091,1.987222222,2.579057519,6.504728421,-0.770335916,Christian Streich,
255,Bundesliga,Freiburg,2018-2019,Midfielder,0,0,0.491207479,-0.042941176,1.534715806,2.206090333,-0.32006413,Christian Streich,
256,Bundesliga,Freiburg,2018-2019,Wide Def,-0.76,0.048849782,0.958129725,0.457777778,1.348891087,3.6572805,-0.674094411,Christian Streich,
257,Bundesliga,Freiburg,2019-2020,Central Def,4.36,1.419605747,1.145176818,2.009444444,0.729307463,2.466620628,0.376287016,Christian Streich,
258,Bundesliga,Freiburg,2019-2020,Creator,2.18,2.18,0.376339893,0.432777778,1.896625508,3.184807327,0.950983786,Christian Streich,
259,Bundesliga,Freiburg,2019-2020,Deep Midfielder,1.67,2.080792223,1.040343641,1.069444444,1.595903532,2.888611456,0.651949545,Christian Streich,
260,Bundesliga,Freiburg,2019-2020,Dribbler,-6.58,-1.454456929,0.931621294,0.934117647,2.186153915,6.254669315,-1.091450243,Christian Streich,
261,Bundesliga,Freiburg,2019-2020,Finisher,5.23,2.078329294,2.316122417,3.243888889,2.961565452,5.683301794,-0.08029305,Christian Streich,
262,Bundesliga,Freiburg,2019-2020,Midfielder,-2.62,-0.91942057,0.635676632,0.512352941,1.287833496,2.175130828,-1.207529705,Christian Streich,
263,Bundesliga,Freiburg,2019-2020,Wide Def,4.84,2.41144416,1.019144623,0.839444444,1.276822902,3.148189904,1.090440604,Christian Streich,
264,Bundesliga,Freiburg,2020-2021,Central Def,-0.78,-0.01251192,1.21123928,1.823888889,1.169341746,3.352221632,-1.046529984,Christian Streich,
265,Bundesliga,Freiburg,2020-2021,Creator,-0.03,1.464472667,0.70438778,0.471764706,1.332913927,2.761012575,0.570243038,Christian Streich,
266,Bundesliga,Freiburg,2020-2021,Deep Midfielder,1.53,1.53,1.025957294,0.541764706,1.790454057,2.537696385,0.281516694,Christian Streich,
267,Bundesliga,Freiburg,2020-2021,Finisher,3.16,0.92623454,1.456064856,1.805555556,2.290461544,5.401106882,-0.231320328,Christian Streich,
268,Bundesliga,Freiburg,2020-2021,Midfielder,-1.85,0.629956332,1.314440313,0.904117647,1.436723728,2.221089425,-0.476420044,Christian Streich,
269,Bundesliga,Freiburg,2020-2021,Wide Def,3.72,1.909679659,1.138081912,2.118333333,1.05883758,3.062644474,0.728721536,Christian Streich,
270,Bundesliga,Freiburg,2021-2022,Central Def,2.73,2.692321056,0.878442731,0.723333333,1.197536293,4.502305292,1.514675034,Christian Streich,
271,Bundesliga,Freiburg,2021-2022,Creator,4.13,4.13,0.802010376,0.26,1.401324259,3.516217665,2.374889041,Christian Streich,
272,Bundesliga,Freiburg,2021-2022,Deep Midfielder,2.35,2.35,0.727733209,0.285625,1.505854394,1.978228058,1.077306543,Christian Streich,
273,Bundesliga,Freiburg,2021-2022,Dribbler,1.37,1.37,1.738143559,1.962941176,2.58491785,5.129846202,-0.142419829,Christian Streich,
274,Bundesliga,Freiburg,2021-2022,Finisher,2.74,1.437555288,2.161786386,2.426111111,2.578185992,5.877351483,-0.280907235,Christian Streich,
275,Bundesliga,Freiburg,2021-2022,Midfielder,-3.22,-0.566217292,0.369450673,-0.298333333,1.01306522,1.952766514,-0.923600916,Christian Streich,
276,Bundesliga,Freiburg,2021-2022,Wide Def,0.47,0.826,0.686622487,-0.103888889,1.05656298,3.322727687,0.131915953,Christian Streich,
277,Bundesliga,Freiburg,2022-2023,Central Def,1.79,1.692693114,0.691330677,-0.375555556,1.130081806,5.02707051,0.8860973,Christian Streich,
278,Bundesliga,Freiburg,2022-2023,Creator,2.65,2.65,0.907041829,0.588333333,1.551382661,3.550514876,1.123486948,Christian Streich,
279,Bundesliga,Freiburg,2022-2023,Deep Midfielder,0.84,1.406860124,1.130232889,0.796470588,2.038527818,2.573586848,0.135699515,Christian Streich,
280,Bundesliga,Freiburg,2022-2023,Dribbler,-2.47,0.624516201,0.938065023,1.244,2.080436927,5.393391194,-0.150712967,Christian Streich,
281,Bundesliga,Freiburg,2022-2023,Finisher,-0.42,1.354094453,1.576448293,1.926666667,1.937448033,4.010951185,-0.11476635,Christian Streich,
282,Bundesliga,Freiburg,2022-2023,Midfielder,-1.93,-0.278969039,0.923334258,0.202222222,2.103498075,2.964334179,-0.571573281,Christian Streich,
283,Bundesliga,Freiburg,2022-2023,Wide Def,1.1,0.476230358,0.633849738,0.46,0.904933752,2.793945134,-0.174177811,Christian Streich,
284,Bundesliga,Freiburg,2023-2024,Central Def,0.5,0.674654966,0.8661734,0.970555556,0.828386294,3.532781727,-0.231194595,Christian Streich,
285,Bundesliga,Freiburg,2023-2024,Creator,2.45,1.242165992,1.009471496,0.806470588,1.062126613,2.258505981,0.219083576,Christian Streich,
286,Bundesliga,Freiburg,2023-2024,Deep Midfielder,-0.25,-0.25,0.625220285,0.865294118,1.491869987,2.794011716,-0.586659892,Christian Streich,
287,Bundesliga,Freiburg,2023-2024,Dribbler,0.55,0.476164781,1.023560559,1.612,1.655369725,4.701817582,-0.330678862,Christian Streich,
288,Bundesliga,Freiburg,2023-2024,Finisher,-0.4,0.780075406,1.485999465,1.724444444,1.932831421,4.439919478,-0.365227951,Christian Streich,
289,Bundesliga,Freiburg,2023-2024,Midfielder,1.31,1.31,0.560923265,0.490666667,0.737237296,1.450809954,1.016059197,Christian Streich,
290,Bundesliga,Freiburg,2023-2024,Wide Def,-2.91,-0.461882807,0.638232802,0.345555556,1.252792379,2.791559173,-0.878130829,Christian Streich,
291,Bundesliga,Greuther Fürth,2021-2022,Central Def,-5.64,-0.783091289,0.878442731,0.723333333,1.197536293,4.502305292,-1.387460263,Stefan Leitl,
292,Bundesliga,Greuther Fürth,2021-2022,Creator,-2.43,-1.107822106,0.802010376,0.26,1.401324259,3.516217665,-1.362876914,Stefan Leitl,
293,Bundesliga,Greuther Fürth,2021-2022,Deep Midfielder,-0.43,-0.43,0.727733209,0.285625,1.505854394,1.978228058,-0.768821483,Stefan Leitl,
294,Bundesliga,Greuther Fürth,2021-2022,Dribbler,-0.23,0.584461774,1.738143559,1.962941176,2.58491785,5.129846202,-0.446312746,Stefan Leitl,
295,Bundesliga,Greuther Fürth,2021-2022,Finisher,-4.58,-0.35278043,2.161786386,2.426111111,2.578185992,5.877351483,-0.975324055,Stefan Leitl,
296,Bundesliga,Greuther Fürth,2021-2022,Midfielder,-1.75,-0.324783734,0.369450673,-0.298333333,1.01306522,1.952766514,-0.685281059,Stefan Leitl,
297,Bundesliga,Greuther Fürth,2021-2022,Wide Def,-1.28,-0.063405821,0.686622487,-0.103888889,1.05656298,3.322727687,-0.709875627,Stefan Leitl,
298,Bundesliga,Hamburger SV,2017-2018,Central Def,1.76,1.03966333,1.121307821,1.007222222,1.145416654,4.737318434,-0.071279294,NA,
299,Bundesliga,Hamburger SV,2017-2018,Creator,-1.39,0.370841788,0.615914678,0.17,1.428257395,2.945020656,-0.171588742,NA,
300,Bundesliga,Hamburger SV,2017-2018,Deep Midfielder,-3.46,-0.434212933,0.180949983,-0.375,0.935647772,1.905945033,-0.657472752,NA,
301,Bundesliga,Hamburger SV,2017-2018,Dribbler,0.6,1.112017614,0.954828362,0.941666667,1.564136585,4.36088395,0.100495861,NA,
302,Bundesliga,Hamburger SV,2017-2018,Finisher,-4.17,-0.505906244,1.113614397,1.478888889,1.626753216,4.179269411,-0.995553981,NA,
303,Bundesliga,Hamburger SV,2017-2018,Midfielder,-2.26,-2.26,0.009069744,0.153888889,1.367473063,3.908603089,-1.659315862,NA,
304,Bundesliga,Hamburger SV,2017-2018,Wide Def,3.58,1.286021423,0.493431481,0.148333333,0.732211502,2.380208221,1.082460382,NA,
305,Bundesliga,Hannover 96,2017-2018,Central Def,-4.39,1.509482205,1.121307821,1.007222222,1.145416654,4.737318434,0.338893609,Andre Breitenreiter,
306,Bundesliga,Hannover 96,2017-2018,Creator,-4,-1.556034373,0.615914678,0.17,1.428257395,2.945020656,-1.520698621,Andre Breitenreiter,
307,Bundesliga,Hannover 96,2017-2018,Deep Midfielder,0.57,0.57,0.180949983,-0.375,0.935647772,1.905945033,0.415808202,Andre Breitenreiter,
308,Bundesliga,Hannover 96,2017-2018,Dribbler,2.57,1.396085209,0.954828362,0.941666667,1.564136585,4.36088395,0.282108898,Andre Breitenreiter,
309,Bundesliga,Hannover 96,2017-2018,Finisher,2.57,1.74199837,1.113614397,1.478888889,1.626753216,4.179269411,0.38628107,Andre Breitenreiter,
310,Bundesliga,Hannover 96,2017-2018,Midfielder,-0.19,-0.19,0.009069744,0.153888889,1.367473063,3.908603089,-0.145574892,Andre Breitenreiter,
311,Bundesliga,Hannover 96,2017-2018,Wide Def,-1.23,0.131933849,0.493431481,0.148333333,0.732211502,2.380208221,-0.493706574,Andre Breitenreiter,
312,Bundesliga,Hannover 96,2018-2019,Central Def,-1.33,0.375960827,0.870026593,0.547777778,0.818965445,2.957191743,-0.603280358,NA,
313,Bundesliga,Hannover 96,2018-2019,Creator,0.22,0.652923186,1.099674516,1.401111111,2.093414623,3.994205934,-0.213407953,NA,
314,Bundesliga,Hannover 96,2018-2019,Deep Midfielder,1.68,1.011085766,0.962688322,1.095882353,1.593997192,2.709700304,0.030362315,NA,
315,Bundesliga,Hannover 96,2018-2019,Dribbler,-0.08,-0.002918023,1.050765336,1.584705882,2.241832588,3.998551484,-0.470009833,NA,
316,Bundesliga,Hannover 96,2018-2019,Finisher,-7.29,-0.858427578,1.70853091,1.987222222,2.579057519,6.504728421,-0.995308739,NA,
317,Bundesliga,Hannover 96,2018-2019,Midfielder,-4.47,-2.132181818,0.491207479,-0.042941176,1.534715806,2.206090333,-1.709364879,NA,
318,Bundesliga,Hannover 96,2018-2019,Wide Def,-6.33,-1.536881344,0.958129725,0.457777778,1.348891087,3.6572805,-1.849675703,NA,
319,Bundesliga,Heidenheim,2023-2024,Central Def,2.3,1.455153555,0.8661734,0.970555556,0.828386294,3.532781727,0.710996983,Frank Schmidt,
320,Bundesliga,Heidenheim,2023-2024,Creator,-3.37,0.128216946,1.009471496,0.806470588,1.062126613,2.258505981,-0.829707625,Frank Schmidt,
321,Bundesliga,Heidenheim,2023-2024,Deep Midfielder,-0.67,-0.234578718,0.625220285,0.865294118,1.491869987,2.794011716,-0.576323011,Frank Schmidt,
322,Bundesliga,Heidenheim,2023-2024,Dribbler,1.48,1.48,1.023560559,1.612,1.655369725,4.701817582,0.275732626,Frank Schmidt,
323,Bundesliga,Heidenheim,2023-2024,Finisher,2.08,1.635985735,1.485999465,1.724444444,1.932831421,4.439919478,0.077599251,Frank Schmidt,
324,Bundesliga,Heidenheim,2023-2024,Midfielder,-1.6,-0.413982447,0.560923265,0.490666667,0.737237296,1.450809954,-1.322377093,Frank Schmidt,
325,Bundesliga,Heidenheim,2023-2024,Wide Def,-0.95,0.018437035,0.638232802,0.345555556,1.252792379,2.791559173,-0.494731431,Frank Schmidt,
326,Bundesliga,Hertha BSC,2017-2018,Central Def,-1.82,-0.034275898,1.121307821,1.007222222,1.145416654,4.737318434,-1.008876303,Pal Dardai,
327,Bundesliga,Hertha BSC,2017-2018,Creator,-4.51,-2.228972603,0.615914678,0.17,1.428257395,2.945020656,-1.991858954,Pal Dardai,
